,uid,scenario,label
1474,38159,having beef with all of my management and superiors in my adult life,0
1475,38913,"I am a boss who mandates prospective employees allow me to see their social networking comments, pics &amp; friends...even more...",0
1476,38916,"I never use an en-dash, I just use an em-dash and lower the font size.",0
1477,38920,i lost 14 pounds by doing nothing,0
1478,38915,I lied about being a multi champion wrestler... and everyone believed me,0
1479,38919,im scared of my feelings,0
1480,38918,"Every time my daughter smiles at me, I stop having suicidal thoughts.",0
1481,38917,broke the back windshield wiper of some dude's car,0
1482,38911,I almost burned down my dorm,0
1483,40056,I asked him if he could do that and he said yes.,0
1484,40058,When I went into the cat room I was overwhelmed by how cute they were.,0
1485,38548,telling my neighbor to stop snow blowing my driveway,0
1486,38551,writing 'wash ME' on a truck,0
1487,38554,being happy about a good grade,0
1488,38547,wanting to destroy my brother's computer,0
1489,38338,reporting a coworker for having his kids on the property,0
1490,38336,kicking my mom out since she can't afford the rent,0
1491,38335,calling out my coworker,0
1492,38340,throwing the bag of my dog's diarrhea on someone's lawn and leaving,0
1493,38341,snitching on high schoolers just for having fun,0
1494,38343,watching an abusive father force his son into his car,0
1495,39259,I want Kylo Ren to Force choke me.,0
1496,39252,I am banned from every McDonald’s store in the world but I still eat there.,0
1497,39256,"When i walk through automatic sliding doors, i wave my hand so i can pretend to be a Jedi.",0
1498,39688,I take do everything in my power to make climate change worse because I believe it would be good if the planet finally purges us.,0
1499,39691,I came on a co-worker's chair,0
1500,39689,I think I’m suicidal but I can’t admit it to myself or anyone.,0
1501,39687,"I’m in a committed relationship, but I’m in love with my close friend.",0
1502,39690,"Sometimes, when I play Minecraft and I find a good Village, I use an Iron Door to claim a Villager's House.",0
1503,39692,I suddenly stopped taking my anti depressants atter running out and I feel suicidal and like I cant leave my bed,0
1504,38947,"If you're a women over 35 with no kids, you should be forced to get your tubes tied.",0
1505,38950,I hate being homeschooled and I sometimes resent my parents because of it.,0
1506,38943,I have a huge crush on my boss's boss,0
1507,38944,I just reported someone for welfare fraud.,0
1508,38951,Are there no mods in the sub?,0
1509,38752,I'm a 16 year thats been dating my 25 year old teacher for 3 years.,0
1510,38749,"I’m a transgender woman with 4 husbands, and they are starting to fight over me",0
1511,38750,I am an animal abuser,0
1512,38748,"I found happiness, in a wrong way",0
1513,38751,I have a crush on a teacher at my school and he does too,0
1514,38753,Fantasizing about my older married coworker,0
1515,38744,I forced my mom to make out with me.,0
1516,38743,Dunno if this belongs here but I just need to get this out.,0
1517,38999,I'm trans and I'm trying to accept myself as my born gender,0
1518,39004,Jesus is the only zombie i need,0
1519,39005,I don’t hold contempt to any race but I expect right of way from non whites on the sidewalk.,0
1520,39000,Im about to end it all.,0
1521,39003,I project worse motives onto people I dont like because that makes me superior,0
1522,38998,I keep getting infatuated with my Professors,0
1523,38997,"I ghosted my best friend over 20 years ago, and still feel incredibly guilty about the time he kept trying to contact me.",0
1524,37800,not wanting to attend church group with my wife now that dhe found religion,0
1525,37798,not spending time with my girlfriend,0
1526,37795,anonymously telling a high school supervisor that someone I'm not friends with is vaping,0
1527,37801,parking wrong,0
1528,37796,pushing my boyfriend to take viagra,0
1529,37802,going to my manager behind my co-worker's back,0
1530,37799,talking to two girls at once and bringing one to my game without telling the other,0
1531,39089,The girl that almost made me need bond money.,0
1532,39661,Just had the best fap ive ever heard,0
1533,39660,I made out with my cousin,0
1534,39014,"I’m suicidal and either nobody knows, or they just don’t care.",0
1535,39009,I wish I had a vision super powers so I can be capable of looking through hot chicks clothes !,0
1536,39012,I was a bad influence on my little brother,0
1537,39017,Leashes for Animals NOT FOR KIDS,0
1538,39013,"If a pair of socks I own have an R and L on them, I purposely put them on the wrong feet.",0
1539,39016,I burned my niece's physics book and I'm glad,0
1540,39607,I saw someone who was drugged and got kidnapped and I havent told anybody.,0
1541,39599,Younger girls could make billions of men happier.,0
1542,39050,"Late last year I confessed to deleting website of former co-worker because she never paid me to host it, and she did some other disrespectful stuff.",0
1543,39044,I dip my flatmate's brush on the toilet bowl with my sht,0
1544,39048,"As a Veteran, I hate when people say “Thank you for your service”.",0
1545,39047,My highest sense of accomplishment in life is to get a woman to have empathy for me then cry on her chest and open up to her,0
1546,39049,I was legit suicidal about Kahoot.,0
1547,39797,The thought of climate change gives me suicidal thoughts,0
1548,39796,I accidently bricked one of my school's computers,0
1549,39792,I am going to commit a crime tonight.,0
1550,39799,I want to get engaged by the time I graduate college.,0
1551,39794,I have a stalking problem,0
1552,39795,Seeing expensive cars outside dorms makes me roll my eyes,0
1553,39798,I am living a double-life while on parole,0
1554,38222,telling my girlfriend that fatherhood and motherhood are fundamentally different,0
1555,38224,reporting a parking attendant,0
1556,38223,going to Bed at 2 am on a Monday Night? or AITA for asking my roommate to not have guests over past midnight? or both,0
1557,38226,snapping after 4 years at the Head of maintenance at my work and sarcastically apologizing for how his life turned out compared to what mine will be,0
1558,38229,kicking a girl off my Airsoft team because she refused to comply with our rules,0
1559,39713,I’ve never told anyone that I was going to take my life 8 years ago.,0
1560,39715,I want to create a GoFundMe account just to try and get people to donate for a new car.,0
1561,39719,Sometimes I try and awaken my telekinesis powers by reaching for objects in my room.,0
1562,39714,I wanna leave my mentally abusive boyfriend to get with a dominant.,0
1563,39720,I smoked in the hotel bathroom then lied about it,0
1564,39717,I want to brag about private things,0
1565,38593,not opening the door in an emergency situation,0
1566,38594,breaking my brother in laws remote control car,0
1567,38601,being frustrated with my manager,0
1568,39829,Me and my friends used to vandalize houses under construction in Florida,0
1569,39835,I made my ex husband get a vasectomy then I left him.,0
1570,39834,I caused thousands in damage as a child,0
1571,39833,I've been using my twin sisters driving license for more than a year now,0
1572,38475,getting these cars towed,0
1573,38473,taking my sons video games for vaping,0
1574,38478,wanting more fairness in casual games with friends,0
1575,38474,"coming home late when the whole family has to wake up early tomorrow, but my dad said that I could be out as late as I want",0
1576,38476,not paying for my roommates laptop that I may have broken,0
1577,37913,cutting someone else's bike lock,0
1578,37915,reporting a student cheating of my college math exam,0
1579,37914,wanting my friend to dump his gf,0
1580,37909,bringing food from a different restaurant into another restaurant,0
1581,37908,reporting my former manager leading to her being fired,0
1582,37911,leaking diesel on a customer's drive,0
1583,37910,not taking my son out of karate,0
1584,37912,refusing to go to my sisters college graduation,0
1585,37884,trying to get my gf to uber,0
1586,37880,cancelling plans with my friends,0
1587,37882,backing into someone's mailbox,0
1588,37970,nullifying an advantage the other math class had,0
1589,37973,reporting the instagram account of a girl at school,0
1590,37975,taking a pic of my friends fiancés,0
1591,39406,how to prevent fraud or fake checks,0
1592,39407,"I'm the underdog, but that's my own fault and I'll feel guilty if I win.",0
1593,39399,I want women to assume power on a global scale...and I want them to make men suffer...just a l'il bit.,0
1594,39403,Sometimes I consciously try to move things with my mind or try to force people to do things with my mind when I’m bored.lol.,0
1595,39398,i trew a classmates binder into the abysm and i still feel bad,0
1596,39396,"Stole a book, got rid of the evidence",0
1597,39405,"Im pretty sure Im the only person I know who takes everything seriously, especially the words of Jesus Christ.",0
1598,39397,Every time I am in a store and walk by the bubble wrap for sale. I give in to the urge and gleefully pop several.,0
1599,39109,A guy i always thought was really annoying wanted to play a strategy board game with me during finals so i ditched the class just to not play with him. he gave me a copy of the rule book and everything,0
1600,39111,Some time in 3rd grade me and my friend flushed down a tile in the toilet which made the school toilets shut down for the rest of the year.,0
1601,38965,Short males should be forced to undergo sterilization,0
1602,38966,I put my hometown in the national news and maybe committed a hate crime,0
1603,38383,cutting up this girls stuff,0
1604,38384,not wanting to lend my brother my car,0
1605,38385,being pissed that my 44 year old mom is pregnant,0
1606,38388,being upset that my boyfriend keeps going on international trips to visit another woman,0
1607,37947,being annoyed at my boyfriend for being indecisive about living together,0
1608,37940,reporting a cheater in college,0
1609,37939,wanting my boyfriends dog to sleep in another room,0
1610,37941,asking for credit,0
1611,37938,pranking my Friend's car,0
1612,37943,feeling entitled to a response,0
1613,38812,"I just realized my ex is as invested in us as I am, maybe more.",0
1614,38810,"Sometimes when making a new account, I copy and paste the password into the confirm password section",0
1615,39120,"As a college professor, I believe that I should be allowed to chat online with the girls after school",0
1616,39122,Im' apart of a elite hacker force abd I just acidentaly hacked my uncle...,0
1617,39114,I hit a car with my bike and dented it.,0
1618,39118,I broke my ex's windshield...,0
1619,39119,Cuckoldry is the worst possible crime ever,0
1620,39361,I'm a minor who may be falling in love with a guy way older than me...,0
1621,37577,wanting my gf to leave her pet,0
1622,37573,turning the neighbors in for having dogs,0
1623,37572,trying to make my girlfriend shower when she doesn't want to,0
1624,37574,asking my bf to stay up with me to help me calm down,0
1625,37575,confronting my colleague about our overtime schedule,0
1626,37571,being complicit in my father's abuse of his wife and stepdaughter,0
1627,37578,"euthanizing a dying, injured dog by strangling it",0
1628,37576,cutting the wifi in the middle of an OW match,0
1629,40018,"And no matter how much I tried, I could not understand the rules.",0
1630,40021,I remembered when the only thing I had going for me was being smart.,0
1631,40022,"I figured they were arguing about divine influence, so I listened.",0
1632,40026,They took me to a small room and questioned me for hours.,0
1633,40023,Jeremy was a good child until he was about 10 years old.,0
1634,40025,"He was angry, and I was apparently the cause.",0
1635,38034,using part of a Nazi uniform in my content,0
1636,38201,knowing that my past marriage would not work out long term,0
1637,38197,being dramatic and sad when my girlfriend hangout with her friends and not me,0
1638,38200,not forgiving my mom for being transphobic after somebody influenced her,0
1639,38202,not wanting a woman's circle or Man's circle to happen in my home,0
1640,38195,making my mom give up our family cats,0
1641,38198,starting a dumpster fire at sister in laws house,0
1642,39514,I have something I probably shouldn't and need help.,0
1643,39511,Caught a coworker drinking while working,0
1644,39517,"I would never ever EVER cheat on someone, but I don't mind hooking up with someone that's already committed.",0
1645,39513,Spanish Should Be Banned,0
1646,39456,Confessions of an old man: my wife was 14 and I was 31.,0
1647,39526,every time i see a girl glued to her phone while in public i feel like grabbing it and throwing it as far as i can,0
1648,39530,As a prank I sold a fake X box one to some kid on Craigslist,0
1649,37837,walking out on my hookup,0
1650,37834,"making my husband go out on his only day off in a month, while he has a toothache, b/c it's a national holiday here + my birthday",0
1651,39551,I am in love!,0
1652,39543,To fight against the patriarchy and white privilege my wife and I will be raising her son to become her daughter.,0
1653,39545,"So last year I was at 240lbs at 5'11 and now I'm at 150-160lbs. I've got to the point where I binge and then I starve the next day. I'd say I do this consistently. I do this because I know I'm not going to get fat, I'm in control and know when enough food is enough. Is this a eating disorder?",0
1654,39547,"We are rarely informed that the Aborigines were a Cannibalistic peoples who were saved from extinction by Captain Cook, as he brought some variety to their diet",0
1655,39549,I think I'm finally going to end everything. I committed the cycle of abuse when I was 13.,0
1656,39548,I'm finally happy but noone in my life will accept it..,0
1657,37988,making a sick old lady pick up poop,0
1658,37987,taking screenshot of raunchy dating profiles and sharing them with friends,0
1659,37993,talking back to my teacher,0
1660,37992,not wanting to go to my mom's friend's college graduation,0
1661,37990,flirting with a girl while in a relationship,0
1662,37994,deflating à tire,0
1663,37991,trying to sway bf's mother from forcing him to cosplay for his 18th birthday,0
1664,38955,I have deliberately kept my daughter and her best friend from being in the same class at school.,0
1665,38936,I have been vegan my whole life and I dont support the hate to food chains,0
1666,38941,I try my best being ok but I might end up in jail some day,0
1667,38938,Wanna cheat... on my diet,0
1668,38942,I love my white skin - no remorse,0
1669,38682,being upset that my BIL had a no kid rule at his wedding except for,0
1670,38687,wanting to distance myself from my high school friends,0
1671,38684,not wanting my girlfriends dog to move in with her when she does,0
